city_id,ciy_name,
701,Ayuntamiento de Culiacán,Mexico
702,Municipalidad de Santiago,Chile
703,Municipality of Curitiba,Brazil
704,Distrito Metropolitano de Quito,Ecuador
705,Mexico City,Mexico
706,Ramona,Argentina
707,Municipio de Torreón,Mexico
708,Prefeitura da Cidade de São José do Rio Preto,Brazil
709,Municipality of San Martín de los Andes,Argentina
710,Municipality of Belo Horizonte,Brazil
711,Prefeitura de Jundiaí,Brazil
712,Municipalidad de Puerto Barrios,Guatemala
713,Alcaldía de Panamá,Panama
714,City of Monterrey,Mexico
715,Santiago de Cali,Colombia
716,Municipality of Santa Catarina,Mexico
717,Prefeitura Municipal de Araçatuba,Brazil
718,Distrito Metropolitano de Quito,Ecuador
719,Mongui,Colombia
720,Metropolitan Municipality of Lima,Peru
721,Prefeitura de São José dos Pinhais,Brazil
722,Tilarán,Costa Rica
723,Alcaldia Distrital de Cartagena de Indias,Colombia
724,Prefeitura de Guarulhos,Brazil
725,Municipalidad Venado Tuerto,Argentina
726,Bogotá Distrito Capital,Colombia
727,General Pueyrredon,Argentina
728,Prefeitura do Município de Maringá,Brazil
729,Prefeitura de Aracaju,Brazil
730,Renca,Chile
731,Prefeitura Municipal de Boa Vista,Brazil
732,Prefeitura Municipal de Caieiras,Brazil
733,San Carlos Sud,Argentina
734,Municipality of Coronel Dominguez,Argentina
735,Reconquista,Argentina
736,San Bernardo,Chile
737,Santiago de Cali,Colombia
738,Municipalidad de Bellavista,Peru
739,Montes de Oca,Costa Rica
740,Municipality of Curitiba,Brazil
741,Municipality of Caldas,Colombia
742,Concejo Municipal de Distrito de Monte Verde,Costa Rica
743,Mexico City,Mexico
744,City of Goiânia,Brazil
745,Mexico City,Mexico
746,Municipalidad de Tampico,Mexico
747,Prefeitura de Vitória,Brazil
748,Prefeitura Municipal de Contagem,Brazil
749,Nueva Concepción,Guatemala
750,Municipalidad de General Alvear (Mendoza),Argentina
751,Prefeitura de Sobral,Brazil
752,Prefeitura de Tangará da Serra,Brazil
753,Municipio de Loja,Ecuador
754,Municipalidad de Comas,Peru
755,Prefeitura de Iperó,Brazil
756,Municipality of Corrientes,Argentina
757,Alcaldia de Manizales,Colombia
758,Alcaldía de Ibagué,Colombia
759,Prefeitura de Serra Talhada,Brazil
760,City of Salvador,Brazil
761,Arteaga,Argentina
762,Municipalidad de Cañas,Costa Rica
763,Prefeitura do Rio de Janeiro,Brazil
764,Municipalidad de San Isidro (Lima),Peru
765,Valle de Santiago,Mexico
766,Valle de Santiago,Mexico
767,Municipio de Chitré,Panama
768,Municipalidad Venado Tuerto,Argentina
769,Prefeitura de Itatiba,Brazil
770,Ayuntamiento de Atenguillo,Mexico
771,Metropolitan Municipality of Lima,Peru
772,Renca,Chile
773,Valle de Santiago,Mexico
774,Guatemala City,Guatemala
775,Municipality of Curitiba,Brazil
776,Beteitiva,Colombia
777,Alcaldía Municipal de Armenia,Colombia
778,Alcaldia de Madrid,Colombia
779,Prefeitura de Rio Branco,Brazil
780,Nueva Concepción,Guatemala
781,Tilarán,Costa Rica
782,Prefeitura de Joaçaba,Brazil
783,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
784,Municipality of Tópaga,Colombia
785,Prefeitura de São Paulo,Brazil
786,Nueva Concepción,Guatemala
787,Bogotá Distrito Capital,Colombia
788,Prefeitura de Sobral,Brazil
789,Santa Bárbara (Costa Rica),Costa Rica
790,Municipality of Rauch,Argentina
791,Municipio de Iztapa,Guatemala
792,Prefeitura de Pau Brasil,Brazil
793,Prefeitura de Pau Brasil,Brazil
794,Prefeitura Municipal de Contagem,Brazil
795,Rio das Flores,Brazil
796,Playa del Carmen,Mexico
797,Alcaldia de Manizales,Colombia
798,Puerto Cortés,Honduras
799,Municipalidad de Copiapó,Chile
800,Region Metropolitana de Guadalajara,Mexico
801,Alcaldía de Cúcuta,Colombia
802,Alcaldia de Pasto,Colombia
803,Municipalidad Cerro Navia,Chile
804,Municipio de Tierras Altas,Panama
805,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
806,Municipalidad de Vitacura,Chile
807,Prefeitura Municipal de Sumaré,Brazil
808,Puerto Cortés,Honduras
809,Mexico City,Mexico
810,Municipio de Loja,Ecuador
811,Municipality of San Antonio de Areco,Argentina
812,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
813,Guaminí,Argentina
814,San Antonio,Chile
815,Región Metropolitana de Santiago,Chile
816,Prefeitura de Treze Tílias,Brazil
817,Alcaldia de Pasto,Colombia
818,Prefeitura de Santa Bárbara,Brazil
819,Ayuntamiento de Victoria (Tamaulipas),Mexico
820,Gobierno Municipal de Toluca de Lerdo,Mexico
821,Gobierno Municipal de León de los Aldamas,Mexico
822,Gobierno Municipal de León de los Aldamas,Mexico
823,Ayuntamiento de Hermosillo,Mexico
824,Prefeitura de Conde (Paraíba),Brazil
825,Ayuntamiento de Celaya,Mexico
826,Prefeitura de Abaetetuba,Brazil
827,Alcaldia de Rionegro,Colombia
828,Prefeitura Municipal de Petrolina,Brazil
829,Municipalidad de Maipú,Chile
830,Concejo Municipal de Distrito de Monte Verde,Costa Rica
831,Alcaldía de Cúcuta,Colombia
832,Prefeitura de Boa Ventura,Brazil
833,Municipality of Ambato,Ecuador
834,Municipalidad de Comas,Peru
835,Oreamuno,Costa Rica
836,Concejo Municipal de Distrito de Monte Verde,Costa Rica
837,Alcaldia de Mosquera,Colombia
838,Prefeitura de Pato Branco,Brazil
839,Municipalidad de Comas,Peru
840,Prefeitura Municipal de João Pessoa,Brazil
841,Metepec,Mexico
842,Alcaldia de Pereira,Colombia
843,Prefeitura de São Leopoldo,Brazil
844,Prefeitura de Serra Talhada,Brazil
845,Prefeitura de Engenheiro Coelho,Brazil
846,Region Metropolitana de Guadalajara,Mexico
847,Municipio de Cajamarca,Colombia
848,Ciudad de Asunción,Paraguay
849,Guatemala City,Guatemala
850,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
851,City of Buenos Aires,Argentina
852,Municipalidad de Santiago de Surco,Peru
853,Santa Fé Ciudad,Argentina
854,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
855,Region Metropolitana de Guadalajara,Mexico
856,City of Buenos Aires,Argentina
857,Municipalidad de Belén,Costa Rica
858,Mongui,Colombia
859,Municipio de Loja,Ecuador
860,Prefeitura de Presidente Prudente,Brazil
861,Montes de Oca,Costa Rica
862,Beteitiva,Colombia
863,Ayuntamiento de Centro,Mexico
864,Prefeitura de São Leopoldo,Brazil
865,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
866,Prefeitura Municipal de Boa Vista,Brazil
867,Alcaldía de Ríohacha,Colombia
868,Alcaldía de Ibagué,Colombia
869,Gobierno Municipal de Toluca de Lerdo,Mexico
870,Municipalidad de Provincial de Arequipa,Peru
871,Municipalidad de San Borja,Peru
872,San Bernardo,Chile
873,Prefeitura de São Paulo,Brazil
874,Mongui,Colombia
875,San Pedro de la Paz,Chile
876,Reconquista,Argentina
877,Ayuntamiento de Morelia,Mexico
878,Alcaldia Distrital de Cartagena de Indias,Colombia
879,Prefeitura de Vitória,Brazil
880,Municipio de Mérida,Mexico
881,Gobierno Municipal de León de los Aldamas,Mexico
882,Oreamuno,Costa Rica
883,Alcaldía de Panamá,Panama
884,City of Salvador,Brazil
885,Arteaga,Argentina
886,Puerto Varas,Chile
887,Alcaldia de Rionegro,Colombia
888,Prefeitura Municipal de São José dos Campos,Brazil
889,Gobierno Autónomo Municipal de Tarija,Bolivia
890,Municipalidad de Machu Picchu,Peru
891,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
892,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
893,Prefeitura Municipal de João Pessoa,Brazil
894,Concejo Municipal de Distrito de Monte Verde,Costa Rica
895,Municipio de Tierras Altas,Panama
896,Municipalidad  de Valparaíso,Chile
897,Alcaldía de Panamá,Panama
898,Municipalidad Distrital de La Molina,Peru
899,Prefeitura de Palmas,Brazil
900,Prefeitura de Sobral,Brazil
901,Comodoro Rivadavia,Argentina
902,Municipalidad  de Rosario,Argentina
903,Ramona,Argentina
904,San Antonio,Chile
905,Alcaldía Distrital de Santa Marta,Colombia
906,Gámeza,Colombia
907,Gobierno Municipal de Toluca de Lerdo,Mexico
908,Alcaldia de Manizales,Colombia
909,Municipalidad Distrital de Ate,Peru
910,Ayuntamiento de Victoria (Tamaulipas),Mexico
911,Municipalidad de La Unión,Costa Rica
912,Municipality of Curridabat,Costa Rica
913,Prefeitura de Nova Santa Rita,Brazil
914,Gobierno Autónomo Municipal de Tarija,Bolivia
915,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
916,Prefeitura de Sorocaba,Brazil
917,Renca,Chile
918,Bogotá Distrito Capital,Colombia
919,Prefeitura de Rio Branco,Brazil
920,Municipalidad de La Serena,Chile
921,Município de Aparecida,Brazil
922,Alcaldia de Floridablanca,Colombia
923,Municipalidad de Independencia (Peru),Peru
924,Municipality of Patagones,Argentina
925,Prefeitura de Brasiléia,Brazil
926,Envigado,Colombia
927,Municipio de Iztapa,Guatemala
928,Alcaldía de Panamá,Panama
929,Envigado,Colombia
930,Comodoro Rivadavia,Argentina
931,Municipalidad de Magdalena del Mar,Peru
932,Municipality of Medellín,Colombia
933,Goicoechea,Costa Rica
934,Santa Fé Ciudad,Argentina
935,Prefeitura Municipal de Contagem,Brazil
936,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
937,Prefeitura Municipal de João Pessoa,Brazil
938,Ciudad de Juárez,Mexico
939,Prefeitura de Vitória,Brazil
940,General Pueyrredon,Argentina
941,Municipalidad de Quepos,Costa Rica
942,Município de Aparecida,Brazil
943,Municipalidad de Miraflores,Peru
944,Alcaldia de Floridablanca,Colombia
945,Paraíso,Costa Rica
946,Municipality of Rauch,Argentina
947,Renca,Chile
948,Guatemala City,Guatemala
949,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
950,Municipalidad de la Ciudad de Neuquén,Argentina
951,Municipio de Escuintla,Guatemala
952,Municipality of Resistencia,Argentina
953,Municipalidad de Belén,Costa Rica
954,Municipalidad de Avellaneda,Argentina
955,Prefeitura de Betim,Brazil
956,Municipality of Recife,Brazil
957,Prefeitura de Iperó,Brazil
958,Prefeitura de Pato Branco,Brazil
959,Ciudad de Mendoza,Argentina
960,Aipromades Lago de Chapala,Mexico
961,Chacabuco,Argentina
962,City of Salvador,Brazil
963,Renca,Chile
964,Guaminí,Argentina
965,Municipalidad de Temuco,Chile
966,City of Buenos Aires,Argentina
967,Municipalidad de Independencia,Chile
968,Ramona,Argentina
969,Municipalidad de La Unión,Costa Rica
970,Prefeitura de Osasco,Brazil
971,Alcaldía de Cuenca,Ecuador
972,Alajuela,Costa Rica
973,Municipalidad  de Rosario,Argentina
974,Gobierno Municipal de Toluca de Lerdo,Mexico
975,Municipalidad de la Ciudad de Neuquén,Argentina
976,Municipio de Santa Catarina Pinula,Guatemala
977,Municipio de Mérida,Mexico
978,Ayuntamiento de Jesús María,Mexico
979,Municipalidad de Portoviejo,Ecuador
980,Alcaldía de Villavicencio,Colombia
981,Prefeitura de Guanhães,Brazil
982,Prefeitura de Rio Branco,Brazil
983,Camilo Aldao,Argentina
984,Municipio de Cajamarca,Colombia
985,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
986,Municipality of Santa Catarina,Mexico
987,Municipalidad de Avellaneda,Argentina
988,Municipalidad de General Alvear (Mendoza),Argentina
989,Prefeitura de Santa Bárbara,Brazil
990,Alcaldía de Florencia,Colombia
991,Valle de Santiago,Mexico
992,Puerto Cortés,Honduras
993,Prefeitura de Sorocaba,Brazil
994,Renca,Chile
995,Municipalidad de Santiago de Surco,Peru
996,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
997,Ayuntamiento de Victoria (Tamaulipas),Mexico
998,Arteaga,Argentina
999,San Sebastián de Mariquita,Colombia
1000,Gobierno Municipal de León de los Aldamas,Mexico
1001,Ayuntamiento San Nicolás de los Garza,Mexico
1002,Ayuntamiento de Culiacán,Mexico
1003,Municipio de Santa Catarina Pinula,Guatemala
1004,Prefeitura de Monteiro Lobato,Brazil
1005,Municipalidad de Miraflores,Peru
1006,Municipalidad de Vitacura,Chile
1007,Municipalidad de Copiapó,Chile
1008,Municipalidad  de Rosario,Argentina
1009,Mongua,Colombia
1010,Municipalidad de Peñalolén,Chile
1011,Alcaldía de Cúcuta,Colombia
1012,Municipality of San Pedro Tlaquepaque,Mexico
1013,San Carlos Sud,Argentina
1014,Alcaldía de Panamá,Panama
1015,Municipality of San Pedro Tlaquepaque,Mexico
1016,Prefeitura de Guabiruba,Brazil
1017,Municipality of Belo Horizonte,Brazil
1018,Prefeitura do Município de Maringá,Brazil
1019,Municipalidad de Provincial de Arequipa,Peru
1020,Prefeitura de Ilhabela,Brazil
1021,Municipio de Mérida,Mexico
1022,Ciudad Madero,Mexico
1023,Alcaldia de Rionegro,Colombia
1024,Prefeitura de Pilões,Brazil
1025,Bogotá Distrito Capital,Colombia
1026,Santa Ana (Costa Rica),Costa Rica
1027,Prefeitura de Niterói,Brazil
1028,Alcaldía de Sincelejo,Colombia
1029,Municipality of Recife,Brazil
1030,Prefeitura de Serra Talhada,Brazil
1031,Nueva Concepción,Guatemala
1032,Municipality of San Pedro Tlaquepaque,Mexico
1033,Prefeitura de Vitória,Brazil
1034,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
1035,Prefeitura de Curvelo,Brazil
1036,Municipalidad de Belén,Costa Rica
1037,Municipalidad Cerro Navia,Chile
1038,Prefeitura de Aracaju,Brazil
1039,Prefeitura de Conde (Paraíba),Brazil
1040,Prefeitura Municipal de Santos,Brazil
1041,Guarco,Costa Rica
1042,Godoy Cruz,Argentina
1043,Municipalidad de Provincial de Arequipa,Peru
1044,Prefeitura de São Leopoldo,Brazil
1045,Municipio de Iztapa,Guatemala
1046,Municipalidad de Provincial de Arequipa,Peru
1047,Prefeitura de Itatiba,Brazil
1048,Prefeitura de Extrema,Brazil
1049,Prefeitura de Tangará da Serra,Brazil
1050,Municipality of San Martín de los Andes,Argentina
1051,Prefeitura do Jaboatão dos Guararapes,Brazil
1052,Prefeitura de Vitória,Brazil
1053,Bogotá Distrito Capital,Colombia
1054,Prefeitura de Porto Velho,Brazil
1055,Distrito Metropolitano de Quito,Ecuador
1056,Municipio de Loja,Ecuador
1057,Prefeitura de Jundiaí,Brazil
1058,Municipalidad de Independencia,Chile
1059,Guarco,Costa Rica
1060,San Pedro Garza García,Mexico
1061,Alcaldia Distrital de Cartagena de Indias,Colombia
1062,Municipalidad de Cañas,Costa Rica
1063,Municipio de Colima,Mexico
1064,Envigado,Colombia
1065,Prefeitura de Alexânia,Brazil
1066,Uranga,Argentina
1067,Girardota,Colombia
1068,Reconquista,Argentina
1069,Ramona,Argentina
1070,Municipalidad de San Borja,Peru
1071,Ramona,Argentina
1072,Municipalidad de la Ciudad de Neuquén,Argentina
1073,Prefeitura Municipal de Caieiras,Brazil
1074,Prefeitura de Florianópolis,Brazil
1075,Tilarán,Costa Rica
1076,Prefeitura de Quissamã,Brazil
1077,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
1078,Municipio de Santa Catarina Pinula,Guatemala
1079,Oreamuno,Costa Rica
1080,Municipio de Loja,Ecuador
1081,Chacabuco,Argentina
1082,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
1083,Municipio de Torreón,Mexico
1084,Distrito Metropolitano de Quito,Ecuador
1085,Mongui,Colombia
1086,Municipalidad de Santiago de Surco,Peru
1087,Prefeitura do Jaboatão dos Guararapes,Brazil
1088,Crespo,Argentina
1089,Alcaldia de Valdivia,Chile
1090,Alcaldía de Cuenca,Ecuador
1091,Municipality of Resistencia,Argentina
1092,Renca,Chile
1093,Alcaldía de Ríohacha,Colombia
1094,Prefeitura de São Luís,Brazil
1095,Municipio de Tierras Altas,Panama
1096,Renca,Chile
1097,Prefeitura Municipal de São José dos Campos,Brazil
1098,Concejo Municipal de Distrito de Monte Verde,Costa Rica
1099,Ciudad de Mendoza,Argentina
1100,Santa Fé Ciudad,Argentina
1101,Municipalidad de Puerto Barrios,Guatemala
1102,Municipalidad de Comas,Peru
1103,Ramona,Argentina
1104,Valle de Santiago,Mexico
1105,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
1106,Ayuntamiento de Celaya,Mexico
1107,Beteitiva,Colombia
1108,Junta intermunicipal para la gestión integral de la cuenca del Río Coahuayana (JIRCO),Mexico
1109,Municipalidad de San José,Costa Rica
1110,Municipality of Belo Horizonte,Brazil
1111,Prefeitura Municipal de Sumaré,Brazil
1112,Prefeitura de Brasiléia,Brazil
1113,Prefeitura de Pau Brasil,Brazil
1114,Prefeitura de Brumadinho,Brazil
1115,Uruapan,Mexico
1116,Prefeitura de Joaçaba,Brazil
1117,Guaminí,Argentina
1118,Municipalidad de Independencia,Chile
1119,Prefeitura Municipal de João Pessoa,Brazil
1120,Ayuntamiento de Atenguillo,Mexico
1121,Metropolitan Municipality of Lima,Peru
1122,Distrito Metropolitano de Quito,Ecuador
1123,Ayuntamiento San Nicolás de los Garza,Mexico
1124,Alcaldia de Manizales,Colombia
1125,Alcaldia de Manizales,Colombia
1126,Alcaldia de Mosquera,Colombia
1127,Alcaldía de Sincelejo,Colombia
1128,Bogotá Distrito Capital,Colombia
1129,Municipality of La Antigua Guatemala,Guatemala
1130,Alcaldía de Tegucigalpa,Honduras
1131,Municipio de Colima,Mexico
1132,Municipalidad de La Unión,Costa Rica
1133,San Bernardo,Chile
1134,San Sebastián de Mariquita,Colombia
1135,Alcaldia de Mosquera,Colombia
1136,Municipality of Recife,Brazil
1137,Municipalidad de Provincial de Arequipa,Peru
1138,Prefeitura de Guarulhos,Brazil
1139,Ocú,Panama
1140,Municipalidad de Cañas,Costa Rica
1141,Prefeitura do Município de Maringá,Brazil
1142,Alcaldía de Cuenca,Ecuador
1143,Santa Bárbara (Costa Rica),Costa Rica
1144,Prefeitura de São Paulo,Brazil
1145,Alcaldia de Montería,Colombia
1146,Concejo Municipal de Distrito de Monte Verde,Costa Rica
1147,Ayuntamiento de Cuernavaca,Mexico
1148,Municipality of Resistencia,Argentina
1149,Municipio de Tierras Altas,Panama
1150,Alcaldia Distrital de Cartagena de Indias,Colombia
1151,Guatemala City,Guatemala
1152,Municipality of Tópaga,Colombia
1153,Prefeitura de Porto Velho,Brazil
1154,Ayuntamiento de San Luis Potosí,Mexico
1155,Prefeitura de Porto Velho,Brazil
1156,Ayuntamiento de Hermosillo,Mexico
1157,Prefeitura de Itá,Brazil
1158,Prefeitura de Sorocaba,Brazil
1159,Prefeitura de Osasco,Brazil
1160,Alcaldia de Rionegro,Colombia
1161,Municipality of Curridabat,Costa Rica
1162,Godoy Cruz,Argentina
1163,Municipalidad Venado Tuerto,Argentina
1164,Zinacantepec,Mexico
1165,Prefeitura de Osasco,Brazil
1166,Municipio de Tierras Altas,Panama
1167,Puerto Varas,Chile
1168,Uranga,Argentina
1169,Guatemala City,Guatemala
1170,Santa Bárbara (Costa Rica),Costa Rica
1171,Municipality of Medellín,Colombia
1172,Municipalidad de Providencia,Chile
1173,Manta,Ecuador
1174,Municipalidad de Tampico,Mexico
1175,Municipio de Bucaramanga,Colombia
1176,San Justo (Argentina),Argentina
1177,Prefeitura de São José dos Pinhais,Brazil
1178,Crespo,Argentina
1179,Prefeitura do Rio de Janeiro,Brazil
1180,Mexico City,Mexico
1181,Prefeitura de São Leopoldo,Brazil
1182,Municipio de Torreón,Mexico
1183,Prefeitura de Niterói,Brazil
1184,Alcaldia de Cartago,Colombia
1185,Prefeitura de Itapoá,Brazil
1186,Municipality of Porto Alegre,Brazil
1187,Guarco,Costa Rica
1188,Municipalidad de Temuco,Chile
1189,Municipio de San Pedro de Urabá,Colombia
1190,Municipalidad Distrital de Jesús María,Peru
1191,Reconquista,Argentina
1192,Mongua,Colombia
1193,Gobierno Autónomo Municipal de Tarija,Bolivia
1194,Prefeitura de Palmas,Brazil
1195,Ciudad de Mendoza,Argentina
1196,Alcaldía de Ríohacha,Colombia
1197,Ayuntamiento de Zapopan,Mexico
1198,Municipalidad Distrital de La Molina,Peru
1199,Prefeitura de Goiás (Goiás Velho),Brazil
1200,Bogotá Distrito Capital,Colombia
1201,Prefeitura de Rio Branco,Brazil
1202,Prefeitura de Itá,Brazil
1203,Municipalidad de Montecarlo,Argentina
1204,Municipio de Loja,Ecuador
1205,Alcaldía Distrital de Santa Marta,Colombia
1206,Municipalidad de Independencia,Chile
1207,Municipalidad de Peñalolén,Chile
1208,Municipalidad Distrital de Ate,Peru
